registration,vote_intention,vote_2020,employment,foreign_born,sex,household_income,education,state,age,agegroup,race
Registered,"Yes, I will vote",Donald Trump,Homemaker,The United States,Female,"$55,000 to $59,999",High school graduate,MO,55,40 to 60,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Female,"$125,000 to $149,999","College Degree (such as B.A., B.S.)",NY,40,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Retired,The United States,Female,"$75,000 to $79,999",Associate Degree,NY,62,60 to 80,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Male,"$55,000 to $59,999","College Degree (such as B.A., B.S.)",VA,31,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Homemaker,The United States,Female,"$100,000 to $124,999",Associate Degree,FL,53,40 to 60,White
Registered,"Yes, I will vote",Joe Biden,Retired,The United States,Female,"$20,000 to $24,999","Completed some college, but no degree",FL,66,60 to 80,White
Registered,"Yes, I will vote",Donald Trump,Part-time employed,The United States,Female,"$125,000 to $149,999",High school graduate,VA,18,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Female,"$100,000 to $124,999","Completed some college, but no degree",CA,56,40 to 60,White
Registered,"Yes, I will vote",Donald Trump,Unemployed or temporarily on layoff,The United States,Female,"$125,000 to $149,999",Masters degree,PA,60,40 to 60,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Male,"$100,000 to $124,999",Masters degree,VA,40,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Male,"$125,000 to $149,999","College Degree (such as B.A., B.S.)",KS,51,40 to 60,White
Registered,"Yes, I will vote",Donald Trump,Unemployed or temporarily on layoff,The United States,Male,"$20,000 to $24,999","Completed some college, but no degree",LA,26,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Self-employed,The United States,Male,"$65,000 to $69,999","College Degree (such as B.A., B.S.)",VA,50,40 to 60,White
Registered,"Yes, I will vote",Joe Biden,Other:,The United States,Female,"Less than $14,999","Completed some college, but no degree",TX,33,40 or less,"Black, or African American"
Registered,"Yes, I will vote",Joe Biden,Retired,The United States,Female,"$45,000 to $49,999",Completed some high school,NJ,72,60 to 80,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Female,"$100,000 to $124,999","Completed some college, but no degree",TX,54,40 to 60,White
Registered,"Yes, I will vote",Joe Biden,Student,The United States,Female,"$45,000 to $49,999","Completed some college, but no degree",MD,24,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Retired,The United States,Female,"$35,000 to $39,999","College Degree (such as B.A., B.S.)",GA,61,60 to 80,White
Registered,"Yes, I will vote",Donald Trump,Homemaker,The United States,Female,"$55,000 to $59,999","Completed some college, but no degree",OH,24,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Unemployed or temporarily on layoff,The United States,Female,"$250,000 and above",Completed some high school,MI,18,40 or less,Other Asians and Pacific Islander
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Female,"$35,000 to $39,999",Other post high school vocational training,NJ,53,40 to 60,Other race
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Female,"$35,000 to $39,999","College Degree (such as B.A., B.S.)",OH,29,40 or less,American Indian or Alaska Native
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Female,"$45,000 to $49,999","Completed some college, but no degree",IN,39,40 or less,"Black, or African American"
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Male,"$15,000 to $19,999","College Degree (such as B.A., B.S.)",MT,35,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Retired,The United States,Female,"$95,000 to $99,999","Completed some college, but no degree",CA,68,60 to 80,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Male,"$150,000 to $174,999",Masters degree,NY,40,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Student,The United States,Female,"$15,000 to $19,999","Completed some college, but no degree",AL,19,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Student,The United States,Male,"$60,000 to $64,999","Completed some college, but no degree",CA,19,40 or less,Other Asians and Pacific Islander
Registered,"Yes, I will vote",Joe Biden,Homemaker,The United States,Female,"Less than $14,999",High school graduate,NY,31,40 or less,Other race
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Male,"$150,000 to $174,999",Masters degree,TX,40,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Part-time employed,The United States,Female,"$65,000 to $69,999",High school graduate,OR,57,40 to 60,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Female,"$25,000 to $29,999",Other post high school vocational training,FL,36,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Male,"$75,000 to $79,999","College Degree (such as B.A., B.S.)",TX,49,40 to 60,White
Registered,"Yes, I will vote",Joe Biden,Part-time employed,The United States,Female,"$250,000 and above","College Degree (such as B.A., B.S.)",CA,47,40 to 60,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Male,"$200,000 to $249,999",Doctorate degree,FL,42,40 to 60,White
Registered,"Yes, I will vote",Donald Trump,Permanently disabled,The United States,Female,"$35,000 to $39,999",Completed some high school,CT,55,40 to 60,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Female,"$75,000 to $79,999","College Degree (such as B.A., B.S.)",TX,37,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Female,"$150,000 to $174,999",Masters degree,CA,64,60 to 80,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Female,"$30,000 to $34,999","College Degree (such as B.A., B.S.)",DC,25,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Female,"$125,000 to $149,999",Masters degree,MA,34,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Unemployed or temporarily on layoff,The United States,Female,"$15,000 to $19,999",Associate Degree,VA,20,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Student,The United States,Female,"$45,000 to $49,999",Associate Degree,FL,19,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Female,"$90,000 to $94,999",Doctorate degree,WI,25,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Female,"$150,000 to $174,999",Masters degree,NJ,57,40 to 60,Chinese
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Female,"$30,000 to $34,999","Completed some college, but no degree",OR,35,40 or less,White
Not registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Male,"$50,000 to $54,999",High school graduate,OK,20,40 or less,Other race
Don't know,"Yes, I will vote",Joe Biden,Unemployed or temporarily on layoff,The United States,Female,"Less than $14,999",Completed some high school,OH,20,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Female,"$100,000 to $124,999",Masters degree,WA,69,60 to 80,White
Registered,"Yes, I will vote",Donald Trump,Retired,The United States,Female,"$65,000 to $69,999",High school graduate,WA,67,60 to 80,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Female,"$50,000 to $54,999",Associate Degree,OH,51,40 to 60,"Black, or African American"
Registered,"Yes, I will vote",Joe Biden,Self-employed,Another country,Female,"$70,000 to $74,999",Masters degree,CO,71,60 to 80,White
Registered,"Yes, I will vote",Joe Biden,Student,The United States,Female,"$20,000 to $24,999","Completed some graduate, but no degree",IL,27,40 or less,White
Not registered,"Yes, I will vote",Donald Trump,Unemployed or temporarily on layoff,The United States,Female,"$20,000 to $24,999","Completed some college, but no degree",AR,33,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Female,"$75,000 to $79,999",High school graduate,FL,18,40 or less,"Black, or African American"
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Female,"$50,000 to $54,999","College Degree (such as B.A., B.S.)",TX,26,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Other:,The United States,Female,"$55,000 to $59,999",Masters degree,VA,39,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Self-employed,The United States,Female,"$40,000 to $44,999","Completed some college, but no degree",PA,32,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Homemaker,The United States,Female,"$250,000 and above",Masters degree,CA,40,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Permanently disabled,The United States,Female,"$20,000 to $24,999",Completed some high school,CA,57,40 to 60,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Female,"$40,000 to $44,999","College Degree (such as B.A., B.S.)",CA,34,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Retired,The United States,Male,"$80,000 to $84,999","College Degree (such as B.A., B.S.)",CA,74,60 to 80,White
Registered,"Yes, I will vote",Donald Trump,Homemaker,The United States,Female,"$95,000 to $99,999",Associate Degree,OH,46,40 to 60,White
Registered,"Yes, I will vote",Joe Biden,Unemployed or temporarily on layoff,The United States,Female,"$200,000 to $249,999","College Degree (such as B.A., B.S.)",CA,59,40 to 60,White
Registered,"Yes, I will vote",Donald Trump,Homemaker,Another country,Female,"$125,000 to $149,999","College Degree (such as B.A., B.S.)",CA,59,40 to 60,Other race
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Male,"$200,000 to $249,999",Masters degree,MI,42,40 to 60,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Female,"$65,000 to $69,999","College Degree (such as B.A., B.S.)",LA,47,40 to 60,White
Registered,"Yes, I will vote",Joe Biden,Unemployed or temporarily on layoff,The United States,Female,"$100,000 to $124,999","College Degree (such as B.A., B.S.)",NY,41,40 to 60,White
Registered,"Yes, I will vote",Donald Trump,Unemployed or temporarily on layoff,The United States,Male,"$25,000 to $29,999","Completed some college, but no degree",PA,43,40 to 60,White
Registered,"Yes, I will vote",Joe Biden,Part-time employed,The United States,Female,"$20,000 to $24,999","Completed some college, but no degree",NY,21,40 or less,White
Registered,"Yes, I will vote",Donald Trump,Part-time employed,The United States,Female,"Less than $14,999","Completed some college, but no degree",TN,19,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Retired,Another country,Female,"$125,000 to $149,999",Masters degree,CA,72,60 to 80,Chinese
Registered,"Yes, I will vote",Donald Trump,Other:,The United States,Male,"$40,000 to $44,999","College Degree (such as B.A., B.S.)",NV,68,60 to 80,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Male,"$200,000 to $249,999",Doctorate degree,CA,40,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Retired,The United States,Female,"$50,000 to $54,999","Completed some college, but no degree",CA,82,above 80,White
Registered,"Yes, I will vote",Donald Trump,Homemaker,The United States,Female,"$60,000 to $64,999",Associate Degree,MN,48,40 to 60,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Male,"$150,000 to $174,999",Masters degree,VA,43,40 to 60,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Female,"$70,000 to $74,999",Associate Degree,NJ,55,40 to 60,"Black, or African American"
Registered,"Yes, I will vote",Joe Biden,Homemaker,The United States,Female,"$60,000 to $64,999","Completed some college, but no degree",MI,52,40 to 60,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Male,"$80,000 to $84,999","College Degree (such as B.A., B.S.)",IL,36,40 or less,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Female,"$45,000 to $49,999",High school graduate,OK,23,40 or less,American Indian or Alaska Native
Not registered,"Yes, I will vote",Donald Trump,Self-employed,The United States,Female,"$45,000 to $49,999","College Degree (such as B.A., B.S.)",ID,48,40 to 60,White
Registered,"Yes, I will vote",Donald Trump,Retired,The United States,Female,"$50,000 to $54,999","College Degree (such as B.A., B.S.)",CA,69,60 to 80,White
Registered,"Yes, I will vote",Donald Trump,Full-time employed,The United States,Female,"$30,000 to $34,999",Associate Degree,MI,36,40 or less,White
Not registered,"Yes, I will vote",Donald Trump,Retired,The United States,Female,"$25,000 to $29,999","Completed some college, but no degree",UT,66,60 to 80,White
Registered,"Yes, I will vote",Joe Biden,Self-employed,The United States,Female,"$30,000 to $34,999","College Degree (such as B.A., B.S.)",OK,51,40 to 60,White
Registered,"Yes, I will vote",Joe Biden,Full-time employed,The United States,Male,"$95,000 to $99,999","College Degree (such as B.A., B.S.)",FL,49,40 to 60,White
Registered,"Yes, I will vote",Joe Biden,Student,The United States,Female,"$95,000 to $99,999","Completed some college, but no degree",NY,18,40 or less,White
